Smiles,Molecule ChEMBL ID,pChEMBL Value,Molecular Weight,AlogP,#RO5 Violations,Document Year,Source Description,Time_hr,Source_Type,Journal
Cc1nnc(NC(=O)c2cccc(C3CC3N)c2)s1,CHEMBL5744174,1.229999999967245,274.35,1.91,0.0,2017,BindingDB Patent Bioactivity Data,,Article,Eur J Med Chem
Cc1nnc(NC(=O)c2cccc(C3CC3NC3CCC(F)(F)CC3)c2)s1,CHEMBL5893417,1.229999999967245,392.48,4.12,0.0,2017,BindingDB Patent Bioactivity Data,,Article,Bioorg Med Chem
Cc1nnc(NC(=O)c2cccc(C3CC3NC3CCC3)c2)s1,CHEMBL5957513,1.229999999967245,328.44,3.1,0.0,2017,BindingDB Patent Bioactivity Data,,Article,Bioorg Med Chem Lett
Cc1nnc(NC(=O)c2cccc(C3CC3NC3CCN(C4CC4)CC3)c2)s1,CHEMBL5779229,1.229999999967245,397.55,3.17,0.0,2017,BindingDB Patent Bioactivity Data,0.75,Article,Bioorg Med Chem
Cc1nnc(NC(=O)c2cccc(C3CC3NC3CCOCC3)c2)s1,CHEMBL5902417,1.229999999967245,358.47,2.72,0.0,2017,BindingDB Patent Bioactivity Data,,Article,J Med Chem
Cc1nnc(NC(=O)c2cccc(C3CC3NCC(C)(C)C)c2)s1,CHEMBL6000876,1.229999999967245,344.48,3.59,0.0,2017,BindingDB Patent Bioactivity Data,,Article,J Med Chem
Cc1nnc(NC(=O)c2cccc(C3CC3NCC3CC3)c2)s1,CHEMBL5899397,1.229999999967245,328.44,2.95,0.0,2017,BindingDB Patent Bioactivity Data,,Article,Eur J Med Chem
Cc1nnc(NC(=O)c2cccc(C3CC3NCC3CCOCC3)c2)s1,CHEMBL6042350,1.229999999967245,372.49,2.97,0.0,2017,BindingDB Patent Bioactivity Data,,Article,Eur J Med Chem
Cc1nnc(NC(=O)c2csc(C3CC3NC3CCC3)c2)s1,CHEMBL5838807,1.229999999967245,334.47,3.16,0.0,2017,BindingDB Patent Bioactivity Data,0.25,Article,J Med Chem
Cc1nnc(NC(=O)c2csc(C3CC3NCC3CC3)c2)s1,CHEMBL6052467,1.229999999967245,334.47,3.02,0.0,2017,BindingDB Patent Bioactivity Data,,Article,J Med Chem
Cc1nnc(NC(=O)c2csc(C3CC3NCC3CCOCC3)c2)s1,CHEMBL6013083,1.229999999967245,378.52,3.03,0.0,2017,BindingDB Patent Bioactivity Data,,Article,Eur J Med Chem
Cc1nnc(NC(=O)c2csc([C@@H]3C[C@H]3NC3CCN(C4CC4)CC3)c2)s1,CHEMBL5896436,1.229999999967245,403.58,3.23,0.0,2017,BindingDB Patent Bioactivity Data,,Article,Eur J Med Chem
Cc1nnc(NC(=O)c2csc([C@@H]3C[C@H]3NC3CCOCC3)c2)s1,CHEMBL6026020,1.229999999967245,364.5,2.78,0.0,2017,BindingDB Patent Bioactivity Data,,Patent,
Cc1nnc(NC(=O)c2csc([C@@H]3C[C@H]3NCC3CCN(CCC(=O)O)CC3)c2)s1,CHEMBL5896256,1.229999999967245,449.6,2.79,0.0,2018,BindingDB Patent Bioactivity Data,,Patent,
Cc1nnc(NC(=O)c2csc([C@H]3C[C@H]3NC3CCN(C4CC4)CC3)c2)s1,CHEMBL5992118,1.229999999967245,403.58,3.23,0.0,2016,BindingDB Patent Bioactivity Data,,Article,Bioorg Med Chem
Cc1nnc(NC(=O)c2csc([C@H]3C[C@H]3NC3CCOCC3)c2)s1,CHEMBL6042493,1.229999999967245,364.5,2.78,0.0,2016,BindingDB Patent Bioactivity Data,,Article,Bioorg Med Chem
Cc1nnc(NC(=O)c2csc([C@H]3C[C@H]3NCC3CCN(CCC(=O)O)CC3)c2)s1,CHEMBL5914451,1.229999999967245,449.6,2.79,0.0,2016,BindingDB Patent Bioactivity Data,,Article,Bioorg Med Chem
Cc1nnc2c(c1-c1ccccc1)C(=O)c1ccccc1-2,CHEMBL126504,5.529999886197673,272.31,3.66,0.0,2006,Scientific Literature,,Article,Bioorg Med Chem
Cc1noc(C)c1NC(=O)c1cccc(C2CC2NCC2CC2)c1,CHEMBL5928674,1.229999999967245,325.41,3.4,0.0,2017,BindingDB Patent Bioactivity Data,,Article,Bioorg Med Chem
Cc1noc(CN[C@H]2CC2c2ccccc2)n1,CHEMBL3651153,1.229999999967245,229.28,2.02,0.0,2015,BindingDB Patent Bioactivity Data,,Article,Bioorg Med Chem
Cc1sc(-c2ccc(C(F)(F)F)cc2)nc1CN1CCn2c(nc3c2c(=O)n(C)c(=O)n3C)C1,CHEMBL4470777,5.0,490.51,2.9,0.0,2016,Scientific Literature,,Article,Eur J Med Chem
Cc1sc(C(=O)NC2CCC(F)(F)CC2)cc1C1CC1NC1CCOCC1,CHEMBL5982091,3.7023276618645076,398.52,3.99,0.0,2017,BindingDB Patent Bioactivity Data,,Article,Eur J Med Chem
Cc1sc(C(=O)NC2CCC(F)(F)CC2)cc1C1CC1NCC1CC1,CHEMBL5912654,1.229999999967245,368.49,4.22,0.0,2021,BindingDB Patent Bioactivity Data,,Article,Eur J Med Chem
Cc1sc(C(=O)NC2CCC(F)(F)CC2)cc1C1CC1NCC1CCOCC1,CHEMBL5747328,1.229999999967245,412.55,4.24,0.0,2016,BindingDB Patent Bioactivity Data,,Article,Eur J Med Chem
Cc1sc(C(=O)NC2CCC(F)(F)CC2)cc1[C@@H]1C[C@H]1NC1CCOCC1,CHEMBL5887105,1.229999999967245,398.52,3.99,0.0,2017,BindingDB Patent Bioactivity Data,,Article,Eur J Med Chem
Cc1sc(C(=O)NC2CCC(F)(F)CC2)cc1[C@H]1C[C@@H]1NC1CCOCC1,CHEMBL5824909,1.229999999967245,398.52,3.99,0.0,2019,BindingDB Patent Bioactivity Data,,Article,J Med Chem
Cc1sc(C(=O)NC2CCOCC2)cc1C1CC1NCC1CC1,CHEMBL5781144,1.229999999967245,334.49,2.82,0.0,2018,BindingDB Patent Bioactivity Data,,Patent,
Cc1sc(C(=O)NC2CCOCC2)cc1[C@@H]1C[C@H]1NC1CCC1,CHEMBL5911578,1.229999999967245,334.49,2.96,0.0,2017,BindingDB Patent Bioactivity Data,,Patent,
Cc1sc(C(=O)NC2CCOCC2)cc1[C@@H]1C[C@H]1NCC1CC1,CHEMBL5965373,1.229999999967245,334.49,2.82,0.0,2017,BindingDB Patent Bioactivity Data,,Patent,
Cc1sc(C(=O)NC2CCOCC2)cc1[C@@H]1C[C@H]1NCC1CCC1,CHEMBL6060068,1.229999999967245,348.51,3.21,0.0,2017,BindingDB Patent Bioactivity Data,,Patent,
Cc1sc(C(=O)NC2CCOCC2)cc1[C@H]1C[C@@H]1NC1CCC1,CHEMBL5885736,1.229999999967245,334.49,2.96,0.0,2016,BindingDB Patent Bioactivity Data,,Patent,
Cc1sc(C(=O)NC2CCOCC2)cc1[C@H]1C[C@@H]1NCC1CC1,CHEMBL5763622,1.229999999967245,334.49,2.82,0.0,2019,BindingDB Patent Bioactivity Data,,Patent,
Cc1sc(C(=O)Nc2ccn(C)c2)cc1[C@@H]1C[C@H]1NCC1CC1,CHEMBL5833353,1.229999999967245,329.47,3.5,0.0,2017,BindingDB Patent Bioactivity Data,,,
Cc1sc(C(=O)Nc2cnn(C)c2)cc1C1CC1N,CHEMBL5771547,1.229999999967245,276.37,1.86,0.0,2017,BindingDB Patent Bioactivity Data,,Patent,
Cc1sc(C(=O)Nc2cnn(C)c2)cc1C1CC1NC1CCC1,CHEMBL5928368,1.229999999967245,330.46,3.04,0.0,2017,BindingDB Patent Bioactivity Data,,Article,Bioorg Med Chem Lett
Cc1sc(C(=O)Nc2cnn(C)c2)cc1[C@@H]1C[C@H]1NC1CCC1,CHEMBL3775351,1.229999999967245,330.46,3.04,0.0,2018,BindingDB Patent Bioactivity Data,,Article,Bioorg Med Chem
Cc1sc(C(=O)Nc2cnn(C)c2)cc1[C@@H]1C[C@H]1NCC1CC1,CHEMBL3774654,1.229999999967245,330.46,2.9,0.0,2019,BindingDB Patent Bioactivity Data,,Article,Bioorg Med Chem Lett
Cc1sc(C(=O)Nc2cnn(C)c2)cc1[C@@H]1C[C@H]1NCC1CCC1,CHEMBL5898118,1.229999999967245,344.48,3.29,0.0,2021,BindingDB Patent Bioactivity Data,,Article,Medchemcomm
Cc1sc(C(=O)Nc2cnn(C)c2)cc1[C@H]1C[C@@H]1NC1CCC1,CHEMBL6035130,1.229999999967245,330.46,3.04,0.0,2017,BindingDB Patent Bioactivity Data,,Article,ACS Med Chem Lett
Cc1sc(C(=O)Nc2cnn(C)c2)cc1[C@H]1C[C@@H]1NCC1CC1,CHEMBL5974317,1.229999999967245,330.46,2.9,0.0,2017,BindingDB Patent Bioactivity Data,,Article,Bioorg Med Chem
Cc1sc(C2CC2NC2CCOCC2)cc1C(=O)NC1CCC(F)(F)CC1,CHEMBL6018178,1.229999999967245,398.52,3.99,0.0,2018,BindingDB Patent Bioactivity Data,,Article,Bioorg Med Chem
Cc1sc(C2CC2NCC2CC2)cc1C(=O)NC1CCC(F)(F)CC1,CHEMBL5957170,1.229999999967245,368.49,4.22,0.0,2017,BindingDB Patent Bioactivity Data,,Article,Eur J Med Chem
Cc1sc(C2CC2NCC2CC2)cc1C(=O)NC1CCOCC1,CHEMBL5883366,1.229999999967245,334.49,2.82,0.0,2017,BindingDB Patent Bioactivity Data,,Article,Bioorg Med Chem Lett
Cc1sc(C2CC2NCC2CCOCC2)cc1C(=O)NC1CCC(F)(F)CC1,CHEMBL5910071,1.229999999967245,412.55,4.24,0.0,2018,BindingDB Patent Bioactivity Data,,Article,Medchemcomm
Cc1sc(N/N=C/c2c[nH]c3ccccc23)nc1-c1ccccc1,CHEMBL3219206,5.853871964321762,332.43,5.05,1.0,2010,Scientific Literature,,Article,Bioorg Med Chem Lett
Cc1sc(N/N=C/c2cc3ccccc3oc2=O)nc1-c1ccccc1,CHEMBL3219490,5.519993057042849,361.43,4.67,0.0,2010,Scientific Literature,,Article,Bioorg Med Chem Lett
Cc1sc(N/N=C/c2ccc3c(c2)OCO3)nc1-c1ccccc1,CHEMBL3219205,5.182434630440219,337.4,4.29,0.0,2010,Scientific Literature,,Article,Medchemcomm
Cc1sc(N/N=C/c2cccnc2)nc1-c1ccccc1,CHEMBL1984764,5.653647025549361,294.38,3.96,0.0,2010,Scientific Literature,,Article,Medchemcomm
Cc1sc(N/N=C/c2ccco2)nc1-c1ccccc1,CHEMBL3213945,5.51427857351842,283.36,4.16,0.0,2010,Scientific Literature,,Patent,
Cc1sc(N/N=C/c2cccs2)nc1-c1ccccc1,CHEMBL3191757,5.515700160653214,299.42,4.63,0.0,2010,Scientific Literature,,Patent,
Cc1sc(N/N=C/c2ccncc2)nc1-c1ccccc1,CHEMBL3219204,5.863279432843593,294.38,3.96,0.0,2010,Scientific Literature,,Patent,
Cc1sc(N/N=C2\CCC(C)C2)nc1-c1ccccc1,CHEMBL3218153,5.636388020107856,285.42,4.71,0.0,2010,Scientific Literature,,Article,Medchemcomm
Cc1sc(N/N=C2\CCCC(C)C2)nc1-c1ccccc1,CHEMBL3218156,5.540607512240769,299.44,5.1,1.0,2010,Scientific Literature,,Article,Medchemcomm
Cc1sc(N/N=C2\CCCC2C)nc1-c1ccccc1,CHEMBL3218152,5.876148359032914,285.42,4.71,0.0,2010,Scientific Literature,,Patent,
Cc1sc(N/N=C2\CCCCC2C)nc1-c1ccccc1,CHEMBL3218155,5.954677021213342,299.44,5.1,1.0,2010,Scientific Literature,,Patent,
Cc1sc(NN=C2CCC(C)CC2)nc1-c1ccccc1,CHEMBL3218157,5.598599459218456,299.44,5.1,1.0,2010,Scientific Literature,,Article,Eur J Med Chem
Cc1sc(NN=C2CCCC2)nc1-c1ccccc1,CHEMBL3218151,5.85078088734462,271.39,4.46,0.0,2010,Scientific Literature,,Article,Bioorg Med Chem Lett
Cc1sc(NN=C2CCCCC2)nc1-c1ccccc1,CHEMBL3218154,5.747146969020107,285.42,4.85,0.0,2010,Scientific Literature,,Article,Bioorg Med Chem
Cc1sc(NN=C2CCCCCC2)nc1-c1ccccc1,CHEMBL3218158,5.707743928643524,299.44,5.24,1.0,2010,Scientific Literature,,Patent,
Cc1sc(NN=C2CCCCCCC2)nc1-c1ccccc1,CHEMBL3218159,5.636388020107856,313.47,5.63,1.0,2010,Scientific Literature,,Patent,
Cc1sc([C@@H]2C[C@H]2NC2CCOCC2)cc1C(=O)NC1CCC(F)(F)CC1,CHEMBL5755257,1.229999999967245,398.52,3.99,0.0,2018,BindingDB Patent Bioactivity Data,,Patent,
Cc1sc([C@@H]2C[C@H]2NCC2CC2)cc1C(=O)NC1CCC(F)(F)CC1,CHEMBL5958640,1.229999999967245,368.49,4.22,0.0,2018,BindingDB Patent Bioactivity Data,,Article,Bioorg Med Chem
Cc1sc([C@@H]2C[C@H]2NCC2CC2)cc1C(=O)NC1CCOCC1,CHEMBL5940534,1.229999999967245,334.49,2.82,0.0,2018,BindingDB Patent Bioactivity Data,,Article,Eur J Med Chem
Cc1sc([C@@H]2C[C@H]2NCC2CCOCC2)cc1C(=O)NC1CCC(F)(F)CC1,CHEMBL5988737,1.229999999967245,412.55,4.24,0.0,2018,BindingDB Patent Bioactivity Data,,Article,Bioorg Med Chem
Cc1sc2nc(NC(=O)CCCc3ccccc3)sc(=O)c2c1C,CHEMBL2382426,8.008773924307505,358.49,4.3,0.0,2013,Scientific Literature,,Article,Bioorg Med Chem
Cl.Cl.Cl.Cn1cc(-c2cc(C(=O)O)cc(S(=O)(=O)c3cnc(CN)s3)c2)cn1,CHEMBL4437983,1.229999999967245,487.82,1.53,0.0,2017,SureChEMBL Patent Bioactivity Data,,Article,Bioorg Med Chem
Cl.Cl.Cl.Cn1cc(-c2cc(F)cc(S(=O)(=O)c3cnc(CN)s3)c2)cn1,CHEMBL4534403,1.229999999967245,461.8,1.97,0.0,2017,SureChEMBL Patent Bioactivity Data,1.0,Article,J Med Chem
Cl.Cl.Cn1cc(-c2cc(S(=O)(=O)c3ccc(CN)s3)ccc2S(C)(=O)=O)cn1,CHEMBL4474125,1.229999999967245,484.45,1.84,0.0,2017,SureChEMBL Patent Bioactivity Data,1.0,Article,J Med Chem
Cl.Clc1cccc(CNc2cc(N3CCNCC3)nc3ccccc23)c1,CHEMBL5395527,5.359999833093897,389.33,3.91,0.0,2023,Scientific Literature,1.0,Article,J Med Chem
Cl.Clc1cccc(CNc2ccnc(N3CCNCC3)c2)c1,CHEMBL5396512,5.180000294489514,339.27,2.76,0.0,2023,Scientific Literature,,Article,J Med Chem
Cl.Clc1cccc(Cn2ccc3c(C4=CCNCC4)nc4ccccc4c32)c1,CHEMBL5424650,6.669992299127241,410.35,5.27,1.0,2023,Scientific Literature,,Article,Eur J Med Chem
Cl.Clc1cccc(Cn2ccc3c(C4CCNCC4)nc4ccccc4c32)c1,CHEMBL5423810,6.130000141365475,412.36,5.36,1.0,2023,Scientific Literature,,Article,Bioorg Med Chem
Cl.Clc1cccc(Cn2ccc3c(CN4CCNCC4)nc4ccccc4c32)c1,CHEMBL5415650,5.210000001311122,427.38,4.3,0.0,2023,Scientific Literature,,Article,Bioorg Med Chem
Cl.Clc1cccc(Cn2ccc3c(N4CC5(CCNC5)C4)nc4ccccc4c32)c1,CHEMBL5431708,7.010016541698601,439.39,4.69,0.0,2023,Scientific Literature,,Article,Bioorg Med Chem
Cl.Clc1cccc(Cn2ccc3c(N4CC5(CNC5)C4)nc4ccccc4c32)c1,CHEMBL5414093,6.970007824622153,425.36,4.3,0.0,2023,Scientific Literature,,Article,J Med Chem
Cl.Clc1cccc(Cn2ccc3c(N4CCCNCC4)nc4ccccc4c32)c1,CHEMBL5434761,7.689944262249108,427.38,4.69,0.0,2023,Scientific Literature,,Article,J Med Chem
Cl.Clc1cccc(Cn2ccc3c(N4CCNCC4)nc4ccccc4c32)c1,CHEMBL5435388,8.929962133392245,413.35,4.3,0.0,2023,Scientific Literature,,Article,J Med Chem
Cl.Clc1cccc(Cn2ccc3c(N4C[C@H]5C[C@@H]4CN5)nc4ccccc4c32)c1,CHEMBL5399687,6.72999699989494,425.36,4.44,0.0,2023,Scientific Literature,,Patent,
Cl.Clc1cccc(Cn2ccc3c(NC[C@@H]4CCCN4)nc4ccccc4c32)c1,CHEMBL5399540,6.519993057042849,427.38,5.06,1.0,2023,Scientific Literature,,Article,J Med Chem
Cl.Clc1cccc(Cn2ccc3c(NC[C@@H]4CCNC4)nc4ccccc4c32)c1,CHEMBL5436231,6.519993057042849,427.38,4.91,0.0,2023,Scientific Literature,,Article,J Med Chem
Cl.Clc1cccc(Cn2ccc3c(NC[C@H]4CCCN4)nc4ccccc4c32)c1,CHEMBL5408055,5.700000503883016,427.38,5.06,1.0,2023,Scientific Literature,,Article,J Med Chem
Cl.Clc1cccc(Cn2ccc3c(NC[C@H]4CCNC4)nc4ccccc4c32)c1,CHEMBL5404165,8.019996628416253,427.38,4.91,0.0,2023,Scientific Literature,,Article,J Med Chem
Cl.Clc1cccc(Cn2ccc3c(N[C@@H]4CCNC4)nc4ccccc4c32)c1,CHEMBL5395788,6.83000246293343,413.35,4.67,0.0,2023,Scientific Literature,,Article,J Med Chem
Cl.Clc1cccc(Cn2ccc3c(N[C@H]4CCNC4)nc4ccccc4c32)c1,CHEMBL5398537,6.919987152892072,413.35,4.67,0.0,2023,Scientific Literature,0.3333,Article,Bioorg Med Chem
Cl.Cn1cc(C(=O)Nc2ccc([C@@H]3C[C@H]3NCC3CC3)cc2)cn1,CHEMBL4875015,1.229999999967245,346.86,2.53,0.0,2020,Scientific Literature,0.3333,Article,Bioorg Med Chem
Cl.Fc1ccc([C@@H]2C[C@H]2NCc2cn(-c3ccc(-c4ccccc4)cc3)nn2)cc1F,CHEMBL5567948,6.430626090384954,438.91,4.86,0.0,2024,Scientific Literature,1.167,Article,J Med Chem
Cl.Fc1ccc([C@@H]2C[C@H]2NCc2cn(-c3ccc(-c4ccncc4)cc3)nn2)cc1F,CHEMBL5566193,5.636388020107856,439.9,4.25,0.0,2024,Scientific Literature,,,
Cl.Fc1ccc([C@@H]2C[C@H]2NCc2cn(-c3ccc(N4CCCC4)cc3)nn2)cc1F,CHEMBL5561414,6.395158592388018,431.92,3.79,0.0,2024,Scientific Literature,,Article,Bioorg Med Chem
Cl.Fc1ccc([C@@H]2C[C@H]2NCc2cn(-c3ccc(N4CCCCC4)cc3)nn2)cc1F,CHEMBL5568453,6.412659521590934,445.95,4.18,0.0,2024,Scientific Literature,,Article,Bioorg Med Chem
Cl.Fc1ccc([C@@H]2C[C@H]2NCc2cn(-c3ccc(N4CCOCC4)cc3)nn2)cc1F,CHEMBL5560701,5.747955654776749,447.92,3.03,0.0,2024,Scientific Literature,,Article,Bioorg Med Chem
Cl.Fc1ccc([C@@H]2C[C@H]2NCc2cn(-c3ccc4[nH]ncc4c3)nn2)cc1F,CHEMBL5532495,5.094221923373333,402.84,3.07,0.0,2024,Scientific Literature,,Article,Medchemcomm
Cl.Fc1ccc([C@@H]2C[C@H]2NCc2cn(-c3ccc4c(c3)OCO4)nn2)cc1F,CHEMBL5542541,5.071518628830688,406.82,2.92,0.0,2024,Scientific Literature,,Patent,
Cl.Fc1cccc(Cn2ccc3c(N[C@H]4CCNC4)nc4ccccc4c32)c1,CHEMBL5408318,6.160000609491408,396.9,4.15,0.0,2023,Scientific Literature,,Article,Bioorg Med Chem
Cl.N=C(NCCCNCCCCCCCNCCCNC(=N)NC(=N)NCCC(c1ccccc1)c1ccccc1)NC(=N)NCCC(c1ccccc1)c1ccccc1,CHEMBL1085949,5.0,837.61,6.62,3.0,2015,Scientific Literature,,Article,Bioorg Med Chem
Cl.NC(=O)[C@@H]1CC[C@H](c2ccc(OCc3ccccc3F)cc2)N1,CHEMBL3544912,8.400007822415901,350.82,2.68,0.0,2020,Scientific Literature,,Article,J Med Chem
Cl.NC/C(=C/F)[C@@H]1Cc2ccccc2O1,CHEMBL5204901,8.698970004336019,229.68,1.8,0.0,2022,Scientific Literature,,Article,J Med Chem
Cl.NC/C(=C/F)[C@H]1Cc2ccccc2O1,CHEMBL5186898,7.585026652029182,229.68,1.8,0.0,2022,Scientific Literature,,Article,J Med Chem
Cl.NC/C(=C\F)[C@@H]1Cc2ccccc2O1,CHEMBL5186190,8.698970004336019,229.68,1.8,0.0,2022,Scientific Literature,,Article,J Med Chem
Cl.NC/C(=C\F)[C@H]1Cc2ccccc2O1,CHEMBL5196906,8.301029995663981,229.68,1.8,0.0,2022,Scientific Literature,,Article,Bioorg Med Chem
Cl.NC1CC1c1ccc(NC(=O)c2ccccc2)cc1,CHEMBL3416425,5.0467236633326955,288.78,2.75,0.0,2015,Scientific Literature,,Article,Bioorg Med Chem
Cl.NC1CC1c1ccccc1,CHEMBL542118,6.101366229584642,169.66,1.5,0.0,2004,Scientific Literature,,Article,Eur J Med Chem
Cl.NCC(=CF)C1Cc2ccccc2O1,CHEMBL5197971,8.522878745280337,229.68,1.8,0.0,2022,Scientific Literature,,Article,Eur J Med Chem
Cl.NCC1CC1c1ccccc1,CHEMBL500093,7.481486060122112,183.68,1.75,0.0,2004,Scientific Literature,,Article,Eur J Med Chem
Cl.NCC[C@H]1C[C@]1(F)c1ccccc1,CHEMBL2094026,6.309803919971486,215.7,2.22,0.0,2004,Scientific Literature,,Article,Eur J Med Chem
Cl.NCCc1ccc(-c2ccc(C(F)(F)F)cc2)cc1,CHEMBL4207154,7.3872161432802645,301.74,3.87,0.0,2018,Scientific Literature,,Article,Eur J Med Chem
Cl.NCCc1ccc(-c2ccc(Cl)cc2)cc1,CHEMBL4202806,6.204119982655925,268.19,3.51,0.0,2018,Scientific Literature,,Article,Eur J Med Chem
Cl.NCCc1ccc(-c2ccc(F)cc2)cc1,CHEMBL4210078,5.1671080552402096,251.73,2.99,0.0,2018,Scientific Literature,,Article,Bioorg Med Chem Lett
Cl.NCCc1ccc(-c2cccc(C(F)(F)F)c2)cc1,CHEMBL4218888,5.804653941651581,301.74,3.87,0.0,2018,Scientific Literature,,Article,Medchemcomm
Cl.NCCc1ccc(-c2cccc(Cl)c2)cc1,CHEMBL4209564,5.675717544702307,268.19,3.51,0.0,2018,Scientific Literature,,Article,Medchemcomm
Cl.NCCc1ccc(-c2cccc(F)c2)cc1,CHEMBL4211517,1.229999999967245,251.73,2.99,0.0,2018,Scientific Literature,,Article,Bioorg Med Chem Lett
Cl.NCCc1ccc(-c2ccccc2Cl)cc1,CHEMBL4214996,5.078833949362261,268.19,3.51,0.0,2018,Scientific Literature,,Patent,
Cl.NCCc1ccc(-c2ccccc2F)cc1,CHEMBL4206633,1.229999999967245,251.73,2.99,0.0,2018,Scientific Literature,0.6667,Article,J Med Chem
Cl.NCCc1ccc(OCc2ccc(C(F)(F)F)cc2)cc1,CHEMBL4210083,8.045757490560675,331.76,3.79,0.0,2018,Scientific Literature,0.6667,Article,J Med Chem
Cl.NCCc1ccc(OCc2ccc(Cl)cc2)cc1,CHEMBL4215203,7.229147988357855,298.21,3.42,0.0,2018,Scientific Literature,0.6667,Article,J Med Chem
Cl.NCCc1ccc(OCc2ccc(F)cc2)cc1,CHEMBL4212675,6.962573502059376,281.76,2.91,0.0,2018,Scientific Literature,,Article,Bioorg Med Chem Lett
Cl.NCCc1ccc(OCc2cccc(C(F)(F)F)c2)cc1,CHEMBL4215006,6.958607314841775,331.76,3.79,0.0,2018,Scientific Literature,,Article,Eur J Med Chem
Cl.NCCc1ccc(OCc2cccc(Cl)c2)cc1,CHEMBL4210273,7.2076083105017466,298.21,3.42,0.0,2018,Scientific Literature,,Article,J Med Chem
Cl.NCCc1ccc(OCc2cccc(F)c2)cc1,CHEMBL4218204,6.714442690992226,281.76,2.91,0.0,2018,Scientific Literature,,Article,J Med Chem
Cl.NCCc1ccc(OCc2ccccc2C(F)(F)F)cc1,CHEMBL4212574,5.744004273277598,331.76,3.79,0.0,2018,Scientific Literature,,Article,Bioorg Med Chem Lett
Cl.NCCc1ccc(OCc2ccccc2Cl)cc1,CHEMBL4216854,5.545307550760523,298.21,3.42,0.0,2018,Scientific Literature,,Article,J Med Chem
Cl.NCCc1ccc(OCc2ccccc2F)cc1,CHEMBL4218134,6.402304814074488,281.76,2.91,0.0,2018,Scientific Literature,,Article,J Med Chem
Cl.NC[C@@H]1CCN(c2nc3ccccc3c3c2ccn3Cc2cccc(Cl)c2)C1,CHEMBL5434678,8.0,427.38,4.68,0.0,2023,Scientific Literature,,Article,J Med Chem
Cl.NC[C@H]1C[C@]1(F)c1ccccc1,CHEMBL2094028,5.906578314837765,201.67,1.83,0.0,2004,Scientific Literature,,Article,J Med Chem
Cl.NCc1ccc(OCc2ccc(C(F)(F)F)cc2)cc1,CHEMBL4216145,6.866461091629782,317.74,3.74,0.0,2018,Scientific Literature,,Article,Bioorg Med Chem Lett
Cl.NCc1ccc(OCc2ccc(Cl)cc2)cc1,CHEMBL3094311,6.356547323513812,284.19,3.38,0.0,2018,Scientific Literature,,Patent,
Cl.NCc1ccc(OCc2ccc(F)cc2)cc1,CHEMBL3094319,6.3448615651886175,267.73,2.86,0.0,2018,Scientific Literature,,Patent,
Cl.NCc1ccc(OCc2cccc(C(F)(F)F)c2)cc1,CHEMBL4214881,6.412289034981089,317.74,3.74,0.0,2018,Scientific Literature,,Patent,
Cl.NCc1ccc(OCc2cccc(Cl)c2)cc1,CHEMBL3094320,6.590066876668706,284.19,3.38,0.0,2018,Scientific Literature,,Patent,
Cl.NCc1ccc(OCc2cccc(F)c2)cc1,CHEMBL3094318,6.033389013318065,267.73,2.86,0.0,2018,Scientific Literature,,Article,Bioorg Med Chem
Cl.NCc1ccc(OCc2ccccc2)cc1,CHEMBL3094316,5.491470281028714,249.74,2.72,0.0,2018,Scientific Literature,,Article,Bioorg Med Chem
Cl.NCc1ccc(OCc2ccccc2C(F)(F)F)cc1,CHEMBL4211690,5.502241281712732,317.74,3.74,0.0,2018,Scientific Literature,,Article,Bioorg Med Chem
Cl.NCc1ccc(OCc2ccccc2F)cc1,CHEMBL3094317,5.835052627378158,267.73,2.86,0.0,2018,Scientific Literature,,,
Cl.NCc1ccc(S(=O)(=O)c2ccc(S(=O)(=O)CCCO)cc2)s1,CHEMBL4458662,1.229999999967245,411.95,1.2,0.0,2017,SureChEMBL Patent Bioactivity Data,,Article,Bioorg Med Chem Lett
Cl.NCc1ccc(S(=O)(=O)c2ccc(S(=O)(=O)CCO)cc2)s1,CHEMBL4443447,1.229999999967245,397.93,0.81,0.0,2017,SureChEMBL Patent Bioactivity Data,,Patent,
Cl.NCc1ncc(S(=O)(=O)c2cc3ccccc3c3ccccc23)s1,CHEMBL4468215,1.229999999967245,390.92,3.74,0.0,2017,SureChEMBL Patent Bioactivity Data,,Article,Bioorg Med Chem Lett
Cl.NCc1ncc(S(=O)(=O)c2ccc3ccccc3c2)s1,CHEMBL4551082,1.229999999967245,340.86,2.59,0.0,2017,SureChEMBL Patent Bioactivity Data,,Article,Bioorg Med Chem Lett
Cl.NNC/C(=C/F)c1ccccc1,CHEMBL556769,6.187086643357144,202.66,1.46,0.0,2006,Scientific Literature,0.3333,Article,Bioorg Med Chem
Cl.N[C@@H]1C[C@@H]1c1ccc(NC(=O)c2ccccc2)cc1,CHEMBL3416431,4.717377887121938,288.78,2.75,0.0,2015,Scientific Literature,0.25,Article,Eur J Med Chem
Cl.N[C@@H]1C[C@H]1c1ccc(NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)cc1,CHEMBL3421673,4.494578672416719,465.98,3.98,0.0,2015,Scientific Literature,0.25,Article,Eur J Med Chem
Cl.N[C@@H]1C[C@H]1c1ccc(NC(=O)c2cc3ccccc3n2C(=O)OCc2ccccc2)cc1,CHEMBL3734779,1.229999999967245,461.95,4.89,0.0,2015,Scientific Literature,0.25,Article,Eur J Med Chem
